"nut","k","p","epsilon","U:0","U:1","U:2","vtkValidPointMask","Points:0","Points:1","Points:2"
2.13988e+01,2.44834e+00,-2.26907e+01,3.15774e-02,1.58707e+01,-3.36811e-01,2.09158e+00,1,5.81676e+05,4.78561e+06,1.08833e+03
2.12108e+01,2.45698e+00,-2.30160e+01,3.19305e-02,1.59157e+01,-2.88646e-01,2.09603e+00,1,5.81676e+05,4.78562e+06,1.09039e+03
2.11655e+01,2.46354e+00,-2.37168e+01,3.11880e-02,1.59986e+01,-2.43784e-01,2.04825e+00,1,5.81679e+05,4.78562e+06,1.09186e+03
2.04093e+01,2.51758e+00,-2.18848e+01,3.03402e-02,1.59803e+01,-1.07514e-01,2.23131e+00,1,5.81663e+05,4.78565e+06,1.09250e+03
2.14860e+01,2.51538e+00,-1.92341e+01,3.06308e-02,1.57870e+01,-1.75581e-01,2.34724e+00,1,5.81652e+05,4.78564e+06,1.08965e+03
2.07620e+01,2.52656e+00,-2.19245e+01,3.10883e-02,1.59899e+01,-6.07970e-02,2.24659e+00,1,5.81660e+05,4.78565e+06,1.09247e+03
2.70496e+01,2.53242e+00,-1.44143e+01,2.73236e-02,1.55374e+01,-1.55540e-01,2.39089e+00,1,5.81628e+05,4.78566e+06,1.08822e+03
2.51173e+01,2.54966e+00,-1.48672e+01,2.64487e-02,1.56009e+01,-9.78543e-02,2.39534e+00,1,5.81628e+05,4.78567e+06,1.09029e+03
2.38367e+01,2.55850e+00,-1.58133e+01,2.61871e-02,1.56801e+01,-5.83342e-02,2.37649e+00,1,5.81631e+05,4.78567e+06,1.09213e+03
9.79774e+00,2.02733e+00,-2.48846e+01,4.30517e-02,1.49835e+01,2.49815e-01,-2.28594e+00,1,5.81924e+05,4.78567e+06,1.07098e+03
9.78048e+00,2.01943e+00,-2.46887e+01,4.27997e-02,1.49881e+01,2.90613e-01,-2.24222e+00,1,5.81925e+05,4.78567e+06,1.07158e+03
9.79513e+00,2.03054e+00,-2.64213e+01,4.31597e-02,1.50995e+01,2.99605e-01,-2.25430e+00,1,5.81918e+05,4.78567e+06,1.07377e+03
1.00841e+01,2.05114e+00,-2.63749e+01,4.29655e-02,1.50903e+01,2.38369e-01,-2.29175e+00,1,5.81918e+05,4.78567e+06,1.07243e+03
1.82165e+01,2.40787e+00,-3.78191e+01,3.40596e-02,1.61619e+01,3.05862e-02,-1.93009e+00,1,5.81876e+05,4.78570e+06,1.08587e+03
1.70919e+01,2.37418e+00,-3.72135e+01,3.51125e-02,1.61156e+01,8.07855e-02,-1.94557e+00,1,5.81878e+05,4.78570e+06,1.08638e+03
1.88365e+01,2.43702e+00,-3.91172e+01,3.22611e-02,1.63296e+01,8.15095e-02,-1.79137e+00,1,5.81867e+05,4.78570e+06,1.09220e+03
1.95472e+01,2.46398e+00,-3.93212e+01,3.13821e-02,1.63441e+01,4.18454e-02,-1.78510e+00,1,5.81867e+05,4.78570e+06,1.09133e+03
1.90959e+01,2.44198e+00,-3.90184e+01,3.25439e-02,1.62858e+01,2.99979e-02,-1.84499e+00,1,5.81870e+05,4.78570e+06,1.08887e+03
2.91377e+01,2.53166e+00,-2.26575e+01,2.25629e-02,1.60257e+01,2.38327e-01,1.18313e+00,1,5.81708e+05,4.78588e+06,1.08928e+03
2.83044e+01,2.51367e+00,-2.34332e+01,2.14886e-02,1.61065e+01,2.19160e-01,1.14816e+00,1,5.81716e+05,4.78589e+06,1.09115e+03
2.80546e+01,2.51572e+00,-2.39815e+01,2.10634e-02,1.61580e+01,1.99150e-01,1.12938e+00,1,5.81719e+05,4.78588e+06,1.09264e+03
2.81483e+01,2.54533e+00,-2.43339e+01,2.15849e-02,1.61755e+01,1.74093e-01,1.13467e+00,1,5.81717e+05,4.78588e+06,1.09341e+03
2.89395e+01,2.56188e+00,-2.37622e+01,2.24033e-02,1.61167e+01,1.86657e-01,1.16031e+00,1,5.81711e+05,4.78588e+06,1.09213e+03
2.93191e+01,2.55753e+00,-2.32113e+01,2.26992e-02,1.60682e+01,2.07463e-01,1.17528e+00,1,5.81708e+05,4.78588e+06,1.09089e+03
2.36492e+01,2.47728e+00,-2.67716e+01,2.67243e-02,1.63098e+01,-5.13089e-02,1.71255e+00,1,5.81693e+05,4.78562e+06,1.10110e+03
2.34515e+01,2.47010e+00,-2.68619e+01,2.66247e-02,1.62994e+01,-8.58620e-02,1.70644e+00,1,5.81695e+05,4.78562e+06,1.10010e+03
2.19450e+01,2.48101e+00,-2.50002e+01,2.80974e-02,1.61812e+01,-1.33180e-01,1.89647e+00,1,5.81684e+05,4.78562e+06,1.09659e+03
2.29238e+01,2.48261e+00,-2.58093e+01,2.74088e-02,1.62488e+01,-7.71854e-02,1.80849e+00,1,5.81688e+05,4.78563e+06,1.09937e+03
2.40623e+01,2.46556e+00,-2.78563e+01,2.59929e-02,1.63626e+01,-6.18855e-02,1.61802e+00,1,5.81700e+05,4.78562e+06,1.10188e+03
2.47290e+01,2.47230e+00,-2.81533e+01,2.61068e-02,1.64088e+01,-4.46711e-03,1.58620e+00,1,5.81700e+05,4.78562e+06,1.10437e+03
2.54235e+01,2.46279e+00,-2.99984e+01,2.53294e-02,1.65130e+01,2.39237e-02,1.42979e+00,1,5.81711e+05,4.78562e+06,1.10633e+03
2.45833e+01,2.46230e+00,-2.94785e+01,2.57696e-02,1.64694e+01,-9.06532e-03,1.50219e+00,1,5.81708e+05,4.78562e+06,1.10444e+03
2.51778e+01,2.47335e+00,-2.87815e+01,2.60352e-02,1.64600e+01,2.94266e-02,1.53418e+00,1,5.81703e+05,4.78563e+06,1.10616e+03
2.55036e+01,2.46899e+00,-2.98205e+01,2.57446e-02,1.65218e+01,4.98956e-02,1.45207e+00,1,5.81709e+05,4.78562e+06,1.10742e+03
2.82183e+01,2.46367e+00,-3.28523e+01,2.33718e-02,1.67073e+01,1.42950e-01,1.07903e+00,1,5.81727e+05,4.78563e+06,1.11300e+03
2.83625e+01,2.47123e+00,-3.26737e+01,2.35062e-02,1.67144e+01,1.61834e-01,1.09143e+00,1,5.81725e+05,4.78563e+06,1.11419e+03
2.66246e+01,2.51980e+00,-2.71886e+01,2.56397e-02,1.64298e+01,1.24131e-01,1.63806e+00,1,5.81686e+05,4.78565e+06,1.10719e+03
2.43852e+01,2.52833e+00,-2.51862e+01,2.70241e-02,1.62887e+01,6.09635e-02,1.86613e+00,1,5.81676e+05,4.78565e+06,1.10173e+03
2.55290e+01,2.53760e+00,-2.56433e+01,2.64933e-02,1.63476e+01,1.17305e-01,1.81604e+00,1,5.81676e+05,4.78566e+06,1.10411e+03
2.69488e+01,2.53961e+00,-2.63085e+01,2.54800e-02,1.64027e+01,1.49384e-01,1.71731e+00,1,5.81679e+05,4.78566e+06,1.10651e+03
2.72880e+01,2.53052e+00,-2.71812e+01,2.53193e-02,1.64518e+01,1.60287e-01,1.63184e+00,1,5.81684e+05,4.78566e+06,1.10827e+03
2.87920e+01,2.48541e+00,-3.15550e+01,2.34714e-02,1.66741e+01,1.67670e-01,1.17992e+00,1,5.81717e+05,4.78564e+06,1.11454e+03
2.79965e+01,2.47661e+00,-3.17613e+01,2.39787e-02,1.66687e+01,1.49036e-01,1.19069e+00,1,5.81719e+05,4.78563e+06,1.11330e+03
2.70533e+01,2.47303e+00,-3.12257e+01,2.47350e-02,1.66276e+01,1.21421e-01,1.27605e+00,1,5.81716e+05,4.78563e+06,1.11150e+03
2.59797e+01,2.47672e+00,-3.00141e+01,2.58028e-02,1.65582e+01,9.29404e-02,1.42890e+00,1,5.81709e+05,4.78563e+06,1.10946e+03
2.71777e+01,2.48829e+00,-3.02769e+01,2.50106e-02,1.65948e+01,1.36348e-01,1.37007e+00,1,5.81708e+05,4.78564e+06,1.11144e+03
2.81208e+01,2.49106e+00,-3.07944e+01,2.42233e-02,1.66339e+01,1.60550e-01,1.28678e+00,1,5.81711e+05,4.78564e+06,1.11317e+03
2.98193e+01,2.48262e+00,-3.26528e+01,2.24529e-02,1.67369e+01,1.90520e-01,1.03005e+00,1,5.81725e+05,4.78564e+06,1.11655e+03
2.98329e+01,2.49713e+00,-3.18402e+01,2.27847e-02,1.67084e+01,2.04220e-01,1.12021e+00,1,5.81717e+05,4.78565e+06,1.11621e+03
2.89351e+01,2.50005e+00,-3.09064e+01,2.36899e-02,1.66564e+01,1.88869e-01,1.25328e+00,1,5.81711e+05,4.78565e+06,1.11451e+03
3.15184e+01,2.49027e+00,-3.37912e+01,2.10426e-02,1.68138e+01,2.32326e-01,8.46631e-01,1,5.81732e+05,4.78564e+06,1.11950e+03
3.20985e+01,2.49309e+00,-3.42500e+01,2.05594e-02,1.68426e+01,2.46005e-01,7.75121e-01,1,5.81736e+05,4.78565e+06,1.12049e+03
3.27937e+01,2.48818e+00,-3.46822e+01,1.98028e-02,1.68676e+01,2.46825e-01,6.91449e-01,1,5.81741e+05,4.78564e+06,1.12196e+03
3.15014e+01,2.51533e+00,-3.35791e+01,2.16057e-02,1.68199e+01,2.77690e-01,8.99800e-01,1,5.81725e+05,4.78566e+06,1.11887e+03
3.13476e+01,2.50493e+00,-3.31066e+01,2.15347e-02,1.67893e+01,2.47679e-01,9.36742e-01,1,5.81725e+05,4.78565e+06,1.11881e+03
2.77282e+01,2.57084e+00,-2.49236e+01,2.45908e-02,1.63344e+01,1.81354e-01,1.79822e+00,1,5.81669e+05,4.78567e+06,1.10348e+03
2.57266e+01,2.55735e+00,-2.45516e+01,2.60285e-02,1.62799e+01,1.28908e-01,1.88020e+00,1,5.81668e+05,4.78567e+06,1.10118e+03
2.44539e+01,2.54230e+00,-2.45873e+01,2.71053e-02,1.62628e+01,9.12962e-02,1.91547e+00,1,5.81670e+05,4.78566e+06,1.10066e+03
2.74197e+01,2.59124e+00,-2.36704e+01,2.46035e-02,1.62617e+01,1.94363e-01,1.90166e+00,1,5.81660e+05,4.78568e+06,1.10021e+03
3.02746e+01,2.58178e+00,-2.56351e+01,2.28731e-02,1.64155e+01,2.39946e-01,1.67665e+00,1,5.81671e+05,4.78568e+06,1.10707e+03
2.90280e+01,2.57248e+00,-2.55105e+01,2.37578e-02,1.63890e+01,2.08209e-01,1.72034e+00,1,5.81671e+05,4.78568e+06,1.10592e+03
3.22295e+01,2.58915e+00,-3.02476e+01,2.16791e-02,1.66765e+01,3.37159e-01,1.27126e+00,1,5.81692e+05,4.78569e+06,1.11317e+03
3.18229e+01,2.58367e+00,-3.07222e+01,2.19905e-02,1.66937e+01,3.34149e-01,1.24317e+00,1,5.81695e+05,4.78569e+06,1.11337e+03
3.14186e+01,2.57059e+00,-3.02539e+01,2.23048e-02,1.66645e+01,3.05318e-01,1.28163e+00,1,5.81695e+05,4.78568e+06,1.11351e+03
3.15783e+01,2.57384e+00,-2.80319e+01,2.21159e-02,1.65581e+01,2.75233e-01,1.45333e+00,1,5.81684e+05,4.78568e+06,1.11179e+03
3.26133e+01,2.58757e+00,-2.84891e+01,2.13924e-02,1.65970e+01,3.13648e-01,1.39693e+00,1,5.81684e+05,4.78569e+06,1.11244e+03
3.16641e+01,2.58730e+00,-3.21998e+01,2.21092e-02,1.67631e+01,3.59605e-01,1.13448e+00,1,5.81701e+05,4.78569e+06,1.11400e+03
3.13769e+01,2.56928e+00,-3.15974e+01,2.23763e-02,1.67298e+01,3.24833e-01,1.17644e+00,1,5.81701e+05,4.78568e+06,1.11460e+03
2.24718e+01,2.57531e+00,-2.92298e+01,3.02848e-02,1.55513e+01,-6.42656e-01,-1.70069e+00,1,5.81902e+05,4.78593e+06,1.07391e+03
2.16460e+01,2.57500e+00,-2.76971e+01,3.20285e-02,1.54181e+01,-6.83331e-01,-1.74590e+00,1,5.81909e+05,4.78593e+06,1.07194e+03
1.99500e+01,2.55804e+00,-2.75530e+01,3.40915e-02,1.54087e+01,-6.50178e-01,-1.78393e+00,1,5.81910e+05,4.78592e+06,1.07291e+03
2.16828e+01,2.55174e+00,-2.94078e+01,3.16311e-02,1.55841e+01,-5.91619e-01,-1.70572e+00,1,5.81903e+05,4.78592e+06,1.07682e+03
1.11047e+01,2.09904e+00,-6.02954e-01,3.79164e-02,1.34037e+01,-4.28895e-01,-1.34119e+00,1,5.82121e+05,4.78581e+06,1.04107e+03
1.21238e+01,2.12468e+00,-8.21420e-02,3.68029e-02,1.34211e+01,-4.20739e-01,-1.28331e+00,1,5.82129e+05,4.78581e+06,1.03969e+03
1.30157e+01,2.16940e+00,-2.77165e-01,3.52030e-02,1.35361e+01,-3.78434e-01,-1.28335e+00,1,5.82129e+05,4.78581e+06,1.04081e+03
1.28863e+01,2.17628e+00,-4.89031e-01,3.52983e-02,1.35486e+01,-3.59922e-01,-1.30112e+00,1,5.82126e+05,4.78580e+06,1.04184e+03
1.25508e+01,2.16339e+00,-6.21411e-01,3.65343e-02,1.34963e+01,-3.66904e-01,-1.33002e+00,1,5.82120e+05,4.78580e+06,1.04267e+03
1.15776e+01,2.12132e+00,-6.69168e-01,3.78125e-02,1.34230e+01,-4.05540e-01,-1.34850e+00,1,5.82118e+05,4.78581e+06,1.04207e+03
2.43644e+01,2.22265e+00,-3.16522e+00,1.96881e-02,1.41572e+01,-1.02784e+00,1.68055e+00,1,5.81604e+05,4.78552e+06,1.04274e+03
2.41089e+01,2.21899e+00,-3.63533e+00,1.90907e-02,1.41852e+01,-1.00498e+00,1.64369e+00,1,5.81606e+05,4.78551e+06,1.04194e+03
2.38646e+01,2.21023e+00,-3.22954e+00,1.89896e-02,1.41324e+01,-1.00178e+00,1.61012e+00,1,5.81603e+05,4.78551e+06,1.04103e+03
2.36085e+01,2.19612e+00,-1.95309e+00,1.95516e-02,1.39996e+01,-1.02180e+00,1.58584e+00,1,5.81595e+05,4.78551e+06,1.03992e+03
2.40040e+01,2.20194e+00,-1.67466e+00,2.03767e-02,1.39921e+01,-1.04793e+00,1.63859e+00,1,5.81595e+05,4.78551e+06,1.04106e+03
2.41481e+01,2.21885e+00,-2.08310e+00,1.97898e-02,1.40572e+01,-1.04626e+00,1.67422e+00,1,5.81598e+05,4.78552e+06,1.04198e+03
2.43303e+01,2.25030e+00,-3.03089e+00,1.97200e-02,1.41798e+01,-1.04191e+00,1.76164e+00,1,5.81604e+05,4.78552e+06,1.04420e+03
2.42744e+01,2.25797e+00,-4.34766e+00,2.00480e-02,1.42974e+01,-1.02944e+00,1.79653e+00,1,5.81612e+05,4.78552e+06,1.04561e+03
2.46407e+01,2.23647e+00,-4.56042e+00,1.93291e-02,1.43003e+01,-1.00545e+00,1.70884e+00,1,5.81612e+05,4.78552e+06,1.04418e+03
1.04034e+01,2.00594e+00,-2.16807e+01,4.11447e-02,1.48310e+01,3.23172e-01,-2.12784e+00,1,5.81935e+05,4.78566e+06,1.06935e+03
1.02055e+01,1.96957e+00,-2.01493e+01,4.11517e-02,1.46967e+01,3.09252e-01,-2.12239e+00,1,5.81943e+05,4.78566e+06,1.06700e+03
9.03971e+00,1.94563e+00,-1.98475e+01,4.25597e-02,1.47007e+01,3.84584e-01,-2.08918e+00,1,5.81943e+05,4.78565e+06,1.06862e+03
9.66521e+00,1.96690e+00,-2.08534e+01,4.18249e-02,1.47695e+01,4.12459e-01,-2.07905e+00,1,5.81940e+05,4.78565e+06,1.07022e+03
1.02856e+01,2.00220e+00,-2.24703e+01,4.14234e-02,1.48826e+01,4.07066e-01,-2.10216e+00,1,5.81934e+05,4.78565e+06,1.07173e+03
1.01437e+01,2.00698e+00,-2.27806e+01,4.19412e-02,1.48989e+01,3.60244e-01,-2.14254e+00,1,5.81932e+05,4.78566e+06,1.07103e+03
1.04412e+01,2.00390e+00,-2.16731e+01,4.17281e-02,1.47811e+01,2.51322e-01,-2.18917e+00,1,5.81935e+05,4.78567e+06,1.06807e+03
1.02896e+01,2.00718e+00,-2.43426e+01,4.24275e-02,1.49751e+01,3.43231e-01,-2.17545e+00,1,5.81926e+05,4.78566e+06,1.07230e+03
2.03278e+01,2.44321e+00,-1.34925e+01,2.89469e-02,1.42771e+01,-9.70173e-01,-1.48213e+00,1,5.81967e+05,4.78597e+06,1.04451e+03
2.08467e+01,2.41926e+00,-1.48925e+01,2.74467e-02,1.43678e+01,-9.68422e-01,-1.46247e+00,1,5.81959e+05,4.78598e+06,1.04460e+03
2.72239e+01,2.16605e+00,-1.21572e+01,1.61510e-02,1.47636e+01,6.79185e-01,9.64726e-01,1,5.81651e+05,4.78601e+06,1.04711e+03
2.68640e+01,2.19077e+00,-1.20041e+01,1.67286e-02,1.47759e+01,6.84729e-01,9.96997e-01,1,5.81651e+05,4.78600e+06,1.04810e+03
2.73040e+01,2.18344e+00,-1.15617e+01,1.63064e-02,1.47227e+01,6.70760e-01,9.55836e-01,1,5.81644e+05,4.78600e+06,1.04691e+03
2.74685e+01,2.16175e+00,-1.15187e+01,1.59433e-02,1.47016e+01,6.66781e-01,9.40861e-01,1,5.81644e+05,4.78601e+06,1.04535e+03
2.45037e+01,2.33468e+00,-1.76033e+01,2.20048e-02,1.54336e+01,-6.43449e-01,1.79124e+00,1,5.81668e+05,4.78554e+06,1.07253e+03
2.39218e+01,2.31870e+00,-1.78354e+01,2.18510e-02,1.54362e+01,-6.49350e-01,1.76017e+00,1,5.81671e+05,4.78554e+06,1.07106e+03
2.28153e+01,2.30720e+00,-1.71243e+01,2.25551e-02,1.53609e+01,-6.90903e-01,1.78855e+00,1,5.81668e+05,4.78554e+06,1.06867e+03
2.16854e+01,2.30133e+00,-1.55130e+01,2.37962e-02,1.52206e+01,-7.58606e-01,1.86259e+00,1,5.81660e+05,4.78554e+06,1.06615e+03
2.37642e+01,2.32636e+00,-1.58033e+01,2.41649e-02,1.52566e+01,-7.24822e-01,1.87743e+00,1,5.81660e+05,4.78554e+06,1.06933e+03
2.42468e+01,2.34460e+00,-1.65319e+01,2.23586e-02,1.53470e+01,-6.77906e-01,1.85335e+00,1,5.81662e+05,4.78555e+06,1.07159e+03
2.46885e+01,2.31663e+00,-1.89492e+01,2.11982e-02,1.55211e+01,-6.09383e-01,1.70254e+00,1,5.81676e+05,4.78554e+06,1.07225e+03
2.51092e+01,2.33367e+00,-1.90921e+01,2.13036e-02,1.55604e+01,-5.87426e-01,1.72589e+00,1,5.81676e+05,4.78554e+06,1.07509e+03
2.17336e+01,2.47057e+00,-2.35210e+01,3.11168e-02,1.60058e+01,-2.09649e-01,2.05590e+00,1,5.81676e+05,4.78562e+06,1.09388e+03
1.95600e+01,2.46605e+00,-2.15612e+01,3.16136e-02,1.58100e+01,-3.39496e-01,2.17977e+00,1,5.81668e+05,4.78562e+06,1.08910e+03
2.05810e+01,2.50403e+00,-2.24963e+01,3.01581e-02,1.60103e+01,-1.31524e-01,2.16984e+00,1,5.81668e+05,4.78564e+06,1.09369e+03
2.08443e+01,2.50130e+00,-2.06779e+01,3.12884e-02,1.58608e+01,-1.87431e-01,2.28567e+00,1,5.81660e+05,4.78564e+06,1.09048e+03
2.01785e+01,2.50970e+00,-2.15232e+01,3.03840e-02,1.59432e+01,-1.46873e-01,2.25066e+00,1,5.81663e+05,4.78564e+06,1.09192e+03
1.00384e+01,2.01139e+00,-2.45700e+01,4.24768e-02,1.50103e+01,4.18645e-01,-2.13516e+00,1,5.81927e+05,4.78565e+06,1.07405e+03
2.35014e+01,2.45842e+00,-2.78453e+01,2.60925e-02,1.63414e+01,-1.12934e-01,1.63810e+00,1,5.81702e+05,4.78561e+06,1.10031e+03
2.32373e+01,2.44925e+00,-2.78897e+01,2.65716e-02,1.63124e+01,-1.55277e-01,1.67241e+00,1,5.81704e+05,4.78560e+06,1.09881e+03
2.32419e+01,2.43822e+00,-2.75095e+01,2.77484e-02,1.62444e+01,-1.94394e-01,1.74112e+00,1,5.81701e+05,4.78560e+06,1.09667e+03
2.24530e+01,2.52896e+00,-2.35588e+01,2.86958e-02,1.61434e+01,-1.81670e-03,2.05169e+00,1,5.81668e+05,4.78565e+06,1.09701e+03
2.37299e+01,2.53315e+00,-2.43779e+01,2.76083e-02,1.62266e+01,4.79322e-02,1.94818e+00,1,5.81671e+05,4.78566e+06,1.09962e+03
2.39116e+01,2.51696e+00,-2.51369e+01,2.71252e-02,1.62635e+01,1.91596e-02,1.86405e+00,1,5.81678e+05,4.78565e+06,1.10096e+03
2.16258e+01,2.51773e+00,-2.30363e+01,2.92004e-02,1.60819e+01,-6.28754e-02,2.10335e+00,1,5.81668e+05,4.78565e+06,1.09554e+03
2.81467e+01,2.54982e+00,-2.63513e+01,2.45548e-02,1.64232e+01,1.76287e-01,1.68022e+00,1,5.81678e+05,4.78567e+06,1.10753e+03
2.92232e+01,2.49124e+00,-3.52293e+01,2.10156e-02,1.64485e+01,-2.35257e-01,-1.08165e+00,1,5.81862e+05,4.78588e+06,1.10394e+03
2.86514e+01,2.47860e+00,-3.51484e+01,2.12424e-02,1.64209e+01,-2.33872e-01,-1.08247e+00,1,5.81862e+05,4.78589e+06,1.10137e+03
2.39626e+01,2.27645e+00,-4.13913e+00,2.08783e-02,1.42911e+01,-1.05211e+00,1.87598e+00,1,5.81611e+05,4.78553e+06,1.04700e+03
1.95394e+01,2.54630e+00,-1.73040e+01,3.25914e-02,1.45063e+01,-9.58462e-01,-1.66267e+00,1,5.81950e+05,4.78596e+06,1.05139e+03
2.01278e+01,2.54614e+00,-1.86565e+01,3.19116e-02,1.46155e+01,-9.41239e-01,-1.66891e+00,1,5.81943e+05,4.78596e+06,1.05326e+03
2.01812e+01,2.51892e+00,-1.85592e+01,3.10431e-02,1.45905e+01,-9.51897e-01,-1.63316e+00,1,5.81942e+05,4.78596e+06,1.05167e+03
2.07715e+01,2.54869e+00,-2.01435e+01,3.12845e-02,1.47345e+01,-9.19629e-01,-1.67212e+00,1,5.81936e+05,4.78596e+06,1.05523e+03
1.98263e+01,2.56276e+00,-1.87576e+01,3.32627e-02,1.46350e+01,-9.26781e-01,-1.70914e+00,1,5.81943e+05,4.78595e+06,1.05493e+03
1.98331e+01,2.56140e+00,-1.93618e+01,3.37664e-02,1.46835e+01,-9.12117e-01,-1.72802e+00,1,5.81940e+05,4.78595e+06,1.05634e+03
2.07935e+01,2.58009e+00,-2.06164e+01,3.14420e-02,1.48070e+01,-9.00292e-01,-1.70930e+00,1,5.81934e+05,4.78595e+06,1.05756e+03
2.11216e+01,2.56298e+00,-2.09612e+01,3.13577e-02,1.48071e+01,-9.01805e-01,-1.68401e+00,1,5.81932e+05,4.78596e+06,1.05674e+03
2.62821e+01,2.21993e+00,-1.18706e+01,1.75488e-02,1.48000e+01,6.95504e-01,1.05036e+00,1,5.81654e+05,4.78599e+06,1.04934e+03
2.56904e+01,2.24296e+00,-1.13099e+01,1.82311e-02,1.47747e+01,7.02452e-01,1.08123e+00,1,5.81652e+05,4.78599e+06,1.04932e+03
2.62947e+01,2.24208e+00,-1.12792e+01,1.84940e-02,1.47208e+01,6.73394e-01,9.92273e-01,1,5.81644e+05,4.78598e+06,1.04981e+03
2.68780e+01,2.20586e+00,-1.14813e+01,1.71905e-02,1.47211e+01,6.72053e-01,9.68799e-01,1,5.81644e+05,4.78599e+06,1.04814e+03
2.54546e+01,2.34045e+00,-1.97873e+01,2.13058e-02,1.56193e+01,-5.56427e-01,1.71195e+00,1,5.81679e+05,4.78555e+06,1.07722e+03
2.50021e+01,2.33590e+00,-2.09993e+01,2.14962e-02,1.56862e+01,-5.33220e-01,1.67379e+00,1,5.81685e+05,4.78554e+06,1.07784e+03
2.53960e+01,2.32210e+00,-2.12506e+01,2.08712e-02,1.56973e+01,-5.27215e-01,1.61953e+00,1,5.81687e+05,4.78554e+06,1.07777e+03
2.51194e+01,2.31611e+00,-2.06005e+01,2.09034e-02,1.56400e+01,-5.54689e-01,1.63561e+00,1,5.81684e+05,4.78554e+06,1.07536e+03
2.57733e+01,2.35384e+00,-1.95544e+01,2.14671e-02,1.56212e+01,-5.47760e-01,1.74612e+00,1,5.81677e+05,4.78555e+06,1.07821e+03
2.53772e+01,2.35353e+00,-2.12664e+01,2.18073e-02,1.57257e+01,-5.07324e-01,1.70212e+00,1,5.81685e+05,4.78555e+06,1.08005e+03
2.49758e+01,2.33421e+00,-2.27160e+01,2.15103e-02,1.57988e+01,-4.85525e-01,1.61478e+00,1,5.81693e+05,4.78554e+06,1.08037e+03
2.45896e+01,2.35282e+00,-2.31004e+01,2.24264e-02,1.58299e+01,-4.71030e-01,1.66761e+00,1,5.81693e+05,4.78555e+06,1.08116e+03
2.21782e+01,2.34391e+00,-2.89860e+01,2.46858e-02,1.61505e+01,-3.42596e-01,1.53300e+00,1,5.81716e+05,4.78555e+06,1.08334e+03
2.28058e+01,2.34768e+00,-2.69969e+01,2.39149e-02,1.60476e+01,-3.95711e-01,1.59629e+00,1,5.81708e+05,4.78555e+06,1.08252e+03
2.23353e+01,2.36804e+00,-2.73667e+01,2.49546e-02,1.60766e+01,-3.84730e-01,1.65779e+00,1,5.81708e+05,4.78556e+06,1.08388e+03
2.20130e+01,2.37657e+00,-2.82057e+01,2.54986e-02,1.61299e+01,-3.60761e-01,1.65932e+00,1,5.81711e+05,4.78556e+06,1.08480e+03
2.18739e+01,2.37068e+00,-2.96025e+01,2.56122e-02,1.62080e+01,-3.23378e-01,1.59664e+00,1,5.81717e+05,4.78556e+06,1.08589e+03
2.21234e+01,2.35283e+00,-2.96940e+01,2.49459e-02,1.62014e+01,-3.15911e-01,1.52435e+00,1,5.81719e+05,4.78555e+06,1.08467e+03
1.02807e+01,2.01774e+00,-2.64355e+01,4.31201e-02,1.51045e+01,3.56542e-01,-2.19500e+00,1,5.81919e+05,4.78566e+06,1.07462e+03
1.04734e+01,2.04219e+00,-2.92987e+01,4.37386e-02,1.53000e+01,3.86465e-01,-2.20204e+00,1,5.81908e+05,4.78566e+06,1.07841e+03
1.07619e+01,2.06183e+00,-2.94130e+01,4.32570e-02,1.53161e+01,3.24367e-01,-2.22323e+00,1,5.81908e+05,4.78566e+06,1.07765e+03
1.02281e+01,2.05162e+00,-2.84204e+01,4.33360e-02,1.52363e+01,3.02907e-01,-2.25436e+00,1,5.81911e+05,4.78567e+06,1.07607e+03
2.44535e+01,2.48396e+00,-2.69681e+01,2.66419e-02,1.63525e+01,-1.45603e-03,1.68504e+00,1,5.81692e+05,4.78563e+06,1.10388e+03
2.50978e+01,2.48611e+00,-2.76939e+01,2.63363e-02,1.64082e+01,3.52297e-02,1.61875e+00,1,5.81695e+05,4.78563e+06,1.10555e+03
2.95809e+01,2.54066e+00,-2.88288e+01,2.36332e-02,1.65684e+01,2.26560e-01,1.43086e+00,1,5.81692e+05,4.78567e+06,1.11212e+03
2.89993e+01,2.54532e+00,-2.75027e+01,2.40043e-02,1.64928e+01,2.01211e-01,1.55730e+00,1,5.81685e+05,4.78567e+06,1.10995e+03
3.03136e+01,2.55925e+00,-2.76866e+01,2.30232e-02,1.65215e+01,2.35832e-01,1.50925e+00,1,5.81684e+05,4.78567e+06,1.11091e+03
3.07241e+01,2.55635e+00,-2.98469e+01,2.28190e-02,1.66350e+01,2.74459e-01,1.32538e+00,1,5.81695e+05,4.78568e+06,1.11332e+03
3.01637e+01,2.54448e+00,-2.95674e+01,2.32205e-02,1.66137e+01,2.49896e-01,1.35615e+00,1,5.81695e+05,4.78567e+06,1.11324e+03
2.83175e+01,2.52583e+00,-2.85007e+01,2.45788e-02,1.65344e+01,1.91378e-01,1.49017e+00,1,5.81692e+05,4.78566e+06,1.11102e+03
2.92694e+01,2.56505e+00,-2.64379e+01,2.37194e-02,1.64472e+01,2.14023e-01,1.65212e+00,1,5.81677e+05,4.78567e+06,1.10789e+03
2.91529e+01,2.60360e+00,-2.39479e+01,2.32931e-02,1.63088e+01,2.42408e-01,1.83309e+00,1,5.81660e+05,4.78569e+06,1.10214e+03
